,id,timestamp_est,anonymous_id,language,question,detected_lang,cluster,tags
1738,4436,2020-03-28 20:38:01,f03c23ad-e1c9-4201-adc0-95302ef816da,en,What is the likelihood to be sick by Covid-19?,en,covid-what,
1739,4441,2020-03-29 1:10:28,a94c65fb-330e-46ef-bda2-9eec5b07bfbe,en,What are the risks involved for heart patients,en,covid-contagious,
1740,4443,2020-03-29 1:10:28,a94c65fb-330e-46ef-bda2-9eec5b07bfbe,en,What do I do if I have symptoms?,en,personal-symptoms,
1741,4445,2020-03-28 19:21:12,d92527a8-9fdd-44f3-ae30-beccda7695ea,en,Why is this virus so bad for elderly?,en,unclassified,
1742,4446,2020-03-28 21:28:30,5ca565ba-42c6-443f-8fbc-ed1d22270095,en,How did Covid 19 start?,en,situation-past,
1743,4449,2020-03-28 21:28:30,5ca565ba-42c6-443f-8fbc-ed1d22270095,en,Define self isolation,en,personal-isolation,
1744,4451,2020-03-28 20:38:01,f03c23ad-e1c9-4201-adc0-95302ef816da,en,How can I be safe?,en,unclassified,
1745,4456,2020-03-28 19:21:12,d92527a8-9fdd-44f3-ae30-beccda7695ea,en,Is this virus worse for people with asthma?,en,unclassified,
1746,4460,2020-03-28 21:51:18,e95e6883-e89e-4348-8383-90bb4f8b7280,en,What can I do to protect myself?,en,personal-caution,
1747,4461,2020-03-28 19:21:12,d92527a8-9fdd-44f3-ae30-beccda7695ea,en,Does this virus hurt muscles?,en,unclassified,
1748,4463,2020-03-28 20:38:01,f03c23ad-e1c9-4201-adc0-95302ef816da,en,When will the COVID-19 outbreak finish?,en,unclassified,
1749,4464,2020-03-28 19:21:12,d92527a8-9fdd-44f3-ae30-beccda7695ea,en,Is the virus dangerous for animals?,en,covid-animals,
1750,4468,2020-03-29 9:34:43,1523f2a2-768c-4402-ade8-e724273eec4f,en,Do I need to get tested if I have a cough,en,personal-symptoms,
1751,4469,2020-03-29 9:29:33,610054a0-f944-4d2a-a8da-9497df8c6dc4,en,What conditions need to exist before we can safely stop self-isolating?,en,personal-isolation,
1752,4472,2020-03-29 9:29:33,610054a0-f944-4d2a-a8da-9497df8c6dc4,en,"Once you recover from covid-19, are you immune? ",en,covid-recovery,
1753,4473,2020-03-29 12:33:29,8746cf9e-474f-41b3-beee-6b0b7a44cf65,en,How many test Quebec Government is doing a day?,en,personal-testing,
1754,4474,2020-03-29 9:34:43,1523f2a2-768c-4402-ade8-e724273eec4f,en,Will I get paid for self isolation if test is negative,en,personal-whatif,
1755,4475,2020-03-29 3:00:51,a3e4fda8-a826-4083-8d3d-e9f639184827,en,Is there a way for me and my family to get gloves and masks for when i need to go out for provisions.,en,covid-fight,
1756,4477,2020-03-29 10:14:49,411e8ed4-6311-4655-85d7-c69fd33d5e17,en,Headaches,en,unclassified,
1757,4479,2020-03-29 12:09:10,6fbe190d-abc5-45b2-a195-0a469aca3c97,en,"I have been self isolating for 2 weeks ending Tuesday, I returned to Canada from Florida on the 16th of March. I need a clean bill of health in order to return to work. Does that mean I need to get a covid 19 test?",en,personal-symptoms,
1758,4482,2020-03-29 14:50:05,c9cc0978-1523-4962-a1b7-99d9ab2ca598,en,How contagious is it?,en,unclassified,
1759,4484,2020-03-29 14:50:05,c9cc0978-1523-4962-a1b7-99d9ab2ca598,en,How can I catch it?,en,unclassified,
1760,4489,2020-03-29 14:50:05,c9cc0978-1523-4962-a1b7-99d9ab2ca598,en,Are asymptotic people contagious?,en,covid-symptoms,
1761,4490,2020-03-29 14:50:05,c9cc0978-1523-4962-a1b7-99d9ab2ca598,en,What is COVID-19?,en,covid-what,
1762,4491,2020-03-29 14:50:05,c9cc0978-1523-4962-a1b7-99d9ab2ca598,en,When should I go to the emergency room?,en,situation-lockdown,
1763,4495,2020-03-29 14:50:05,c9cc0978-1523-4962-a1b7-99d9ab2ca598,en,What is self-isolation?,en,personal-isolation,
1764,4497,2020-03-29 19:09:05,e3ea4d70-cf5f-4f5e-a465-6eaea15687ec,en,What would be the diferences between covid-19 and a sinusitite,en,personal-whatif,
1765,4498,2020-03-29 21:18:52,622dd328-0fb5-41f1-8421-b44a3237bf74,en,Can i go for walks in the park - is it safe?,en,situation-lockdown,
1766,4499,2020-03-29 21:18:52,622dd328-0fb5-41f1-8421-b44a3237bf74,en,Provided I don't touch anyone or be near someone coughing i can walk the streets?,en,situation-lockdown,
1767,4505,2020-03-29 21:18:52,622dd328-0fb5-41f1-8421-b44a3237bf74,en,Do gloves help? Don't they get infected?,en,covid-fight,
1768,4509,2020-03-29 21:18:52,622dd328-0fb5-41f1-8421-b44a3237bf74,en,I was in the cake shop using tongs to select the cakes. Could COVID19 be on the tongs from someone else?,en,unclassified,
1769,4511,2020-03-29 21:18:52,622dd328-0fb5-41f1-8421-b44a3237bf74,en,How may times should I wear the same mask?,en,covid-fight,
1770,4513,2020-03-29 21:41:42,c1ee23ee-f373-45c7-81de-b42cbfc96327,fr,What are the symptoms of Covid 19,en,covid-symptoms,
1771,4514,2020-03-29 21:18:52,622dd328-0fb5-41f1-8421-b44a3237bf74,en,How long does the virus stay on boxes?,en,covid-life,
1772,4515,2020-03-30 8:48:29,542da6df-f143-4d78-a6ac-ba8ec8a6cc32,en,My next door neighbours (appartment) have just gotten back to the country.  Can the virus travel through the ventilation system?,en,covid-symptoms,
1773,4516,2020-03-30 10:25:46,2e9bda84-0c97-4118-9c17-930d2bc4ee1b,en,What is coronavirus?,en,covid-what,
1774,4518,2020-03-30 9:39:40,8584998e-5cec-4fff-a456-8a3cd470e963,en,How should I wash my hands?,en,unclassified,
1775,4519,2020-03-30 11:37:32,78922eff-5aa8-4a26-87f5-068b0f91bd94,fr,Can AI help to identify vulnerable populations needs?,en,personal-whatif,
1776,4520,2020-03-30 8:48:29,542da6df-f143-4d78-a6ac-ba8ec8a6cc32,en,"I live in a high rise, is there a chance I could get the virus from shared washer/dryers?",en,unclassified,
1777,4521,2020-03-30 9:22:59,bf2a9e46-8741-433a-93af-b9f5048f18ac,en,How often should you wipe down surfaces with bleach?,en,unclassified,
1778,4522,2020-03-30 9:39:40,8584998e-5cec-4fff-a456-8a3cd470e963,en,What are the symtoms for COVID-19?,en,covid-symptoms,
1779,4523,2020-03-30 12:10:30,822a2f36-8100-4c12-8fa6-704e6244bf66,en,is the virus air-borne,en,covid-transmission,
1780,4525,2020-03-30 9:22:59,bf2a9e46-8741-433a-93af-b9f5048f18ac,en,"If other family members have self isolated in their homes for 14 days can they now visit you in your home where you are self isolating too? I understand you can meet with a group of 5 now or will this compromise your ""bubble""?",en,personal-whatif,
1781,4526,2020-03-30 9:27:35,58bece3f-f48f-4c7e-a473-1396875905ac,en,What are the symptoms of Covid -19?,en,covid-symptoms,
1782,4527,2020-03-30 8:28:05,d0d696d9-0412-495c-abbd-33b527cf8d9e,fr,Covid-19,en,unclassified,
1783,4530,2020-03-30 8:48:29,542da6df-f143-4d78-a6ac-ba8ec8a6cc32,en,Is it still safe to order take out?,en,unclassified,
1784,4533,2020-03-30 3:48:46,b52a6835-bd2e-4a0a-b931-c78ead4f0ad7,en,Is covid 19 airborne?,en,covid-transmission,
1785,4534,2020-03-30 11:37:32,78922eff-5aa8-4a26-87f5-068b0f91bd94,fr,Can AI help telemedicine?,en,covid-med,
1786,4537,2020-03-30 7:52:52,28aea68e-d2bf-4e6b-a081-bc338a1cb16c,en,How many humans will die from COVID-19?,en,unclassified,
1787,4538,2020-03-30 7:52:52,28aea68e-d2bf-4e6b-a081-bc338a1cb16c,en,When will the COVID-19 pandemic likely be contained?,en,unclassified,
1788,4539,2020-03-30 8:48:29,542da6df-f143-4d78-a6ac-ba8ec8a6cc32,en,Can I get the virus from handling mail?,en,unclassified,
1789,4540,2020-03-30 7:18:36,feec5a3a-6535-4741-8789-7ea635d6dbb5,en,how many infections are china hiding?,en,covid-infection,
1790,4542,2020-03-30 9:22:59,bf2a9e46-8741-433a-93af-b9f5048f18ac,en,Can you be re-infected with Covid 19 or are you immune after getting it?,en,covid-infection,
1791,4544,2020-03-30 7:52:52,28aea68e-d2bf-4e6b-a081-bc338a1cb16c,en,Can I get COVID-19 from a package delivered by somebody with COVID-19?,en,unclassified,
1792,4545,2020-03-30 7:52:52,28aea68e-d2bf-4e6b-a081-bc338a1cb16c,en,What is the growth rate of confirmed new cases of COVID-19 in the US?,en,situation-stats,
1793,4546,2020-03-30 9:27:35,58bece3f-f48f-4c7e-a473-1396875905ac,en,How long does the Covid-19 virus exist on cardboard?,en,unclassified,
1794,4548,2020-03-30 9:22:59,bf2a9e46-8741-433a-93af-b9f5048f18ac,en,If you have self quarantined for 14 days can you now self isolate meaning you can go into the comunity while practicing social distancing? Can you be re-infected with Covid 19 or are you immune after getting it?,en,personal-whatif,
1795,4552,2020-03-30 8:34:43,29127928-c344-403b-9a0a-84f7addc4ac4,en,I feel sick - do I have the corona virus?,en,personal-symptoms,
1796,4554,2020-03-30 7:52:52,28aea68e-d2bf-4e6b-a081-bc338a1cb16c,en,What is the government's plan to help financially with the impact of COVID-19?,en,covid-what,
1797,4555,2020-03-30 8:48:29,542da6df-f143-4d78-a6ac-ba8ec8a6cc32,en,What is the risk of getting the virus from fresh produce bought at the store?,en,covid-contagious,
1798,4559,2020-03-30 9:39:40,8584998e-5cec-4fff-a456-8a3cd470e963,en,Is runny nose a symtom of COVID-19?,en,covid-symptoms,
1799,4561,2020-03-30 15:21:00,c57eb2b0-28d7-499c-815e-b465c5c80235,en,How can I boost my immune system?,en,covid-symptoms,
1800,4563,2020-03-30 15:21:00,c57eb2b0-28d7-499c-815e-b465c5c80235,en,How long does the virus stay alive on surface?,en,covid-life,
1801,4564,2020-03-30 15:21:00,c57eb2b0-28d7-499c-815e-b465c5c80235,en,Is a newborn more vulnerable to the virus?,en,unclassified,
1802,4565,2020-03-30 14:09:49,7663bade-b836-43f2-a515-039a533e9e68,en,How long does a person infected with Coronavirus remain contagious to others?,en,covid-infection,
1803,4567,2020-03-30 13:29:32,5c22aa74-f513-46cf-9d88-c97aca511663,en,What are the first symptoms of COVID-19?,en,covid-symptoms,
1804,4568,2020-03-30 15:21:00,c57eb2b0-28d7-499c-815e-b465c5c80235,en,Will boosting my immune system help?,en,covid-symptoms,
1805,4570,2020-03-30 15:32:29,88ff6287-337c-42f5-b5d2-93f4f971f856,en,If I get affected with Covid-19 will my college insurance cover me..?,en,personal-whatif,
1806,4571,2020-03-30 17:30:28,7443f401-badd-4219-9f58-1490ca0ce0f5,en,It countries that have asked its citizens to wear masks have seen their coronavirus cases remain low.,en,situation-stats,
1807,4574,2020-03-30 15:21:00,c57eb2b0-28d7-499c-815e-b465c5c80235,en,Is a pregnant woman more vulnerable?,en,unclassified,
1808,4576,2020-03-30 12:54:07,b20e7906-547e-4163-958b-9a393ffc5b4a,en,I will 65 this November 18th.I have had Phnomonia 3 times and Bronchitis once. Am I more vulneralble to Covid 19? I also work in a grocery store {Metro Inc.}4 to 6 days a week. Has  constipation ever been considered a symptom?,en,personal-symptoms,
1809,4577,2020-03-30 22:42:02,9749165d-863c-4a04-be70-89580f4210b3,en,What is COVID-19 death rate?,en,situation-stats,
1810,4581,2020-03-30 19:48:19,7b72db2e-5ad2-4beb-954f-de83ca9c9df6,en,How infectious is COVID-19?,en,unclassified,
1811,4584,2020-03-30 19:48:26,3a235adb-bcbc-4438-a932-68fcc42b2da6,en,How many cases their is?,en,situation-stats,
1812,4587,2020-03-30 22:42:02,9749165d-863c-4a04-be70-89580f4210b3,en,What's COVID-19?,en,covid-what,
1813,4589,2020-03-30 22:33:05,08ba6e78-a797-40e5-88dd-f602af6c5a1f,en,how many cases in quebec?,en,situation-stats,
1814,4594,2020-03-30 17:30:28,7443f401-badd-4219-9f58-1490ca0ce0f5,en,"Since we know that the virus can be airborne for up to 3 hours, why are we not wearing masks ?",en,covid-fight,
1815,4600,2020-03-31 10:03:20,7fe076af-a4fa-4cd8-adb3-153f7c6c0558,en,What is the somptoms of COVID-19?,en,covid-symptoms,
1816,4613,2020-03-31 9:57:41,35d9b924-2f96-477f-8c50-92510e932ac6,en,"If the adult children of an elderly woman (living alone in her own home) are not symptomatic and haven't travelled recently, what is the recommendation when it comes to visiting their mother?",en,personal-whatif,
1817,4628,2020-03-31 14:04:33,4da5106b-beae-4ea5-b74e-c5053ec1e5fc,en,"My husband has had lung cancer which resulted in the removal of one lung and has emphysema and currently on oral chemo medication - should I not go for groceries, etc in fear of bringing the virus into our house?",en,covid-med,
1818,4629,2020-03-31 15:21:39,865ad5d0-a2df-4be1-b456-2b42bbf855c7,en,"I have to go to hospital for ultrasound with high risk pregnancy. Other than gloves, what can I do to be safe? What do I do when I get home-change clothes, shower? ",en,covid-fight,
1819,4631,2020-03-31 14:43:59,225964aa-1a73-4913-8359-e4aabdfef1ee,en,If I am over 70 and am not exhibiting any covid symtoms shoul I request to be tested?,en,personal-whatif,
1820,4633,2020-03-31 16:18:09,ee0711cf-d493-4a92-91eb-2c6a5e3f5a27,en,What precautions do I need to take beyond physical distancing as much as possible?,en,personal-caution,
1821,4642,2020-03-31 22:02:21,846e628d-fc26-4223-bddf-3c80cc9bb0f9,en,I have asthma and I have augmented to the maximum dose because I'm concerned about covid-19. Is it a good idea? I have to work full time and I worry about it.,en,personal-symptoms,
1822,4643,2020-03-31 19:51:34,94d2eadd-1059-42be-bf69-13662a3000af,en,"Im 66,soon 67,Ive been off work for 3 weeks but have been on Prednisone for 3 weeks.I am to be back at work Apr 6. its a factory situation with little protection.Do I stay home,go back to work, Im confused! ",en,personal-caution,
1823,4651,2020-03-31 17:20:10,30ee40a5-c65c-49e8-b2bc-d31b85ab3422,en,How severe is COVID-19,en,unclassified,
1824,4654,2020-03-31 17:24:02,351b1e0d-7e8b-4d04-9b7e-6b16e0623160,en,hi do you offer french services,en,unclassified,
1825,4666,2020-04-01 7:03:28,c30c49d2-c929-4629-9a17-07c5d9d8493e,en,Can I get coronavirus from the gas pump?,en,unclassified,
1826,4668,2020-04-01 7:17:19,f9bb7f4e-4182-4354-b8b4-c89022e07304,en,What are the main symptoms ?,en,covid-symptoms,
1827,4669,2020-04-01 3:12:04,a0e99f09-a68b-44d7-a9db-544d592bf42e,en,What is the response time for antibody testing please?,en,personal-testing,
1828,4670,2020-04-01 9:56:58,acec452f-023d-4254-b4dc-dd791f8f3ec8,en,I feel dizzy and feverish. Do I have to do a Covid19 test?,en,personal-symptoms,
1829,4671,2020-04-01 9:44:38,a77c8fab-18b6-4ff3-9779-1ffb88ef268c,en,Should i wear a mask when outside,en,covid-fight,
1830,4673,2020-04-01 7:19:56,c321dd09-f507-49da-bd95-457ff59650eb,en,When should I get tested?,en,personal-testing,
1831,4674,2020-04-01 7:19:56,c321dd09-f507-49da-bd95-457ff59650eb,en,What makes covid-19 difficult to treat?,en,personal-whatif,
1832,4676,2020-04-01 9:56:58,acec452f-023d-4254-b4dc-dd791f8f3ec8,en,"I'm sneezing, is this a symptom? ",en,covid-symptoms,
1833,4677,2020-04-01 9:24:29,f8c3dd42-f82f-418b-acfc-415b518e8a38,en,Is COVID-19 airborne?,en,covid-transmission,
1834,4678,2020-04-01 9:56:58,acec452f-023d-4254-b4dc-dd791f8f3ec8,en,Where can I go in Montreal to do a test?,en,personal-testing,
1835,4682,2020-04-01 9:24:29,f8c3dd42-f82f-418b-acfc-415b518e8a38,en,Is it safe to run outdoors?,en,unclassified,
1836,4683,2020-04-01 9:56:58,acec452f-023d-4254-b4dc-dd791f8f3ec8,en,"I've been coughing the whole day, what should i do? ",en,unclassified,
1837,4684,2020-04-01 14:47:11,858cf005-533a-458c-acb2-cce7676e0fef,en,"Hi, how many cases of COVID are in Canada",en,situation-stats,
1838,4686,2020-04-01 14:37:21,70892183-b6f3-43ad-98ee-9bd9b4320bbc,en,Is it normal to feel warm but not have a fever,en,unclassified,
1839,4688,2020-04-01 13:53:33,f57bb0ea-f008-4be9-8a2b-f28af18de25b,en,how did corona virus evolve,en,unclassified,
1840,4690,2020-04-01 13:53:33,f57bb0ea-f008-4be9-8a2b-f28af18de25b,en,What made it capable to move from human to human,en,unclassified,
1841,4691,2020-04-01 13:25:42,3dffa221-8a2a-451d-a35b-58f2d34dc6aa,en,Who can be tested for covid-19 in BC?,en,personal-testing,
1842,4692,2020-04-01 16:36:37,4b7cd955-206e-4125-8809-46d3491265a0,en,I have no family in Canada and I live alone. How can I be prepared in case of infection with Covid-19 or even any other sickness ?,en,covid-life,
1843,4698,2020-04-01 16:36:37,4b7cd955-206e-4125-8809-46d3491265a0,en,"If I have Flu symptoms, how can I know if I have the flue or Covid-19? Can I do the Flu PCR test and if it came negative does this mean that I have Covid-19? ",en,personal-symptoms,
1844,4700,2020-04-01 17:29:57,07e5b5d0-1701-4892-8f1a-d9155c596858,en,Is there an evaluation of your services?,en,unclassified,
1845,4706,2020-04-01 16:36:37,4b7cd955-206e-4125-8809-46d3491265a0,en,"I live alone and I have no family members. If I ever became sick with Covid-19, should I still be staying home alone? or do I need to be at the hospital for medical care during my sickness?",en,covid-life,
1846,4711,2020-04-01 17:29:57,07e5b5d0-1701-4892-8f1a-d9155c596858,en,When will I be able to go back to work (government contract) ?,en,covid-transmission,
1847,4723,2020-04-01 17:29:57,07e5b5d0-1701-4892-8f1a-d9155c596858,en,What resources does the public have if they dont have access to internet or phones?,en,personal-whatif,
1848,4725,2020-04-02 1:45:32,f47d0925-2500-47b3-a796-0529f99aa659,en,what is covid-19,en,covid-what,
1849,4730,2020-04-02 10:48:08,4b1a819f-08f2-405c-a47d-b17220dfba8e,en,Can I go for a job during covid ?,en,situation-lockdown,
1850,4732,2020-04-02 11:04:35,8d6f5df5-5449-41ec-b02c-89053f7391c9,en,if anyone covid-19 a international student is it covered under their health care plan in mohawk college,en,personal-whatif,
1851,4733,2020-04-02 10:52:39,fc53aad8-c39a-473d-a94c-a9ce14ade510,en,How do I protect myself?,en,personal-caution,
1852,4735,2020-04-02 3:39:52,5657d549-9879-49ca-9a39-3b3c7e56fa46,en,What is coronavirus?,en,covid-what,
1853,4737,2020-04-02 3:39:52,5657d549-9879-49ca-9a39-3b3c7e56fa46,en,Is the covid similar to sars?,en,unclassified,
1854,4740,2020-04-02 17:46:10,8eacac88-e6f3-4706-8125-306d27642166,en,how long will it be before we find a vaccine for covid-19,en,covid-med,
1855,4744,2020-04-02 17:33:43,8b48ad42-e9a4-4f68-988c-28921ef10978,en,what to do with groceries when return to home,en,unclassified,
1856,4745,2020-04-02 19:50:39,38214d34-a6aa-4a2f-80a6-7a28eb037bc7,en,I am wondering if 14 days is long enough to ensure I don't have the virus and won't have to worry about spreading it to others?,en,personal-whatif,
1857,4750,2020-04-02 17:33:43,8b48ad42-e9a4-4f68-988c-28921ef10978,en,are newspapers delivered to the door a problem,en,unclassified,
1858,4751,2020-04-02 22:16:05,6d59e326-4add-4bd8-9caf-d58accc1e306,en,How do I apply to employment insurance,en,unclassified,
1859,4752,2020-04-02 21:08:20,7a4d8622-ff15-48b4-a757-a26f4b25801d,en,Do I need to self isolate if a coworker at my husbands place of employment tested positive but he never had direct contact with that person?,en,personal-whatif,
1860,4753,2020-04-02 18:38:14,cb0bc932-ffec-4d77-b832-ba652170473c,en,what are the symptoms of covid,en,covid-symptoms,
1861,4756,2020-04-02 22:14:23,6d59e326-4add-4bd8-9caf-d58accc1e306,en,"I have had a cough for 4 weeks now, is it a symptom of COVID-19?",en,personal-symptoms,
1862,4758,2020-04-02 22:16:05,6d59e326-4add-4bd8-9caf-d58accc1e306,en,Does my city (Montreal) provide virtual visist with a doctor as I do not want to go near a clinic,en,unclassified,
