_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531288,4/21/2020 13:32:07,5571813855,4/21/2020 13:25:14,false,feca,1.0,45438327,USA,NJ,Clifton,104.131.92.125,in addition to PATT where can I get financial assistance,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721531288,4/21/2020 13:33:25,5571814729,4/21/2020 13:25:28,false,clixsense,1.0,45330007,USA,NJ,Clifton,138.197.26.186,Where could I get financial assistance if the PATT is already closed?,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721531288,4/21/2020 13:34:03,5571815225,4/21/2020 13:23:57,false,clixsense,1.0,45604288,USA,NJ,Clifton,104.236.70.228,"Where can I find financial assistance, since PATT is not working?","If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721531288,4/21/2020 14:13:56,5571845543,4/21/2020 14:04:09,false,feca,1.0,45659129,USA,VA,Manassas,23.105.1.44,Does the CERB apply to the entire population benefiting from the PATT? should we perform administrative?,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721531288,4/21/2020 15:06:24,5571925698,4/21/2020 14:59:52,false,instagc,1.0,21785776,USA,GA,Columbus,76.73.131.104,Can I apply for CERB online or do I have to go to an office?,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721531289,4/22/2020 01:27:06,5572720891,4/22/2020 01:23:32,false,instagc,1.0,32737448,USA,NY,Newburgh,69.206.10.62,Do PATT applications get sent to CERB?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531289,4/22/2020 03:40:43,5572855991,4/22/2020 03:34:27,false,feca,1.0,45443051,USA,NJ,Clifton,104.131.75.86,Can I go to an office to process my documents personally?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531289,4/22/2020 03:46:36,5572860773,4/22/2020 03:38:57,false,feca,1.0,45421740,USA,NJ,Clifton,104.236.53.155,What steps should I follow to send my patt request to the CERB?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531289,4/22/2020 03:59:07,5572871597,4/22/2020 03:51:55,false,feca,1.0,45598746,USA,FL,Miami,173.44.48.25,All applications for the PATT will be automatically sent to the CERB,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531289,4/22/2020 11:07:25,5573264533,4/22/2020 10:56:36,false,feca,1,45449513,USA,GA,Atlanta,104.129.18.222,Will My PATT application be automatically sent to CERB?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531289,4/22/2020 11:08:27,5573265140,4/22/2020 10:57:12,false,feca,1,45501058,USA,AZ,Phoenix,23.81.81.207,Can't automate my payments to CERB by Covid-19?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531289,4/22/2020 15:49:53,5573484679,4/22/2020 15:35:04,false,feca,1,45296656,USA,GA,Atlanta,107.150.30.90,Will My PATT application be automatically sent to CERB?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721531290,4/21/2020 02:28:54,5570902104,4/21/2020 02:24:37,false,feca,1.0,45456566,USA,NJ,Clifton,138.197.31.58,Will I still be able to receive the CERB if I already have financial assistance?,"Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531290,4/21/2020 02:51:37,5570926394,4/21/2020 02:50:04,false,feca,1,45536163,USA,FL,Clearwater,23.111.165.2,"I will be able to receive the CERB?, even if I already have assistance under the PATT","Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531290,4/21/2020 03:04:18,5570946863,4/21/2020 02:57:53,false,feca,1,45458247,USA,NY,New York,162.243.246.160,Will it be possible to receive and have the CERB?,"Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531290,4/21/2020 03:09:52,5570953097,4/21/2020 02:42:43,false,feca,1.0,45541176,USA,NJ,Clifton,45.55.213.26,Can I continue to receive CERB if I have financial assistance under PATT?,"Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531290,4/21/2020 03:37:06,5570985662,4/21/2020 03:31:51,false,prodege,1.0,1884466,CAN,ON,Toronto,45.72.197.112,Can I receive CERB if you I already get PATT,"Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531290,4/21/2020 03:59:00,5571021931,4/21/2020 03:32:21,false,feca,1.0,45597616,USA,NJ,Clifton,104.236.233.182,"If the PATT no longer exists, can I obtain financial assistence for CERB?","Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531290,4/21/2020 11:43:59,5571727800,4/21/2020 11:37:43,false,prodege,1.0,2058722,CAN,ON,Stouffville,99.244.34.239,"I worked 50 hours last year, would I qualify for the CERB?","Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721531291,4/21/2020 02:32:32,5570908290,4/21/2020 02:25:59,false,feca,1.0,45755233,USA,TX,Dallas,198.96.95.222,What is the problem of applications for employment insurance?,"Applications that are on hold pending a decision regarding Employment Insurance will not be processed until April 20, 2020. If you do not contact the Red Cross before that date, it will inform you of the status of your application in the following days.
 ","My PATT application is on hold, because I’m waiting on a decision regarding Employment Insurance, which I have notify the Red Cross of as soon as I get it. What happens if I received the EI decision after April 10?",
