question_processed,cluster
comment savoir si je dois aller me faire tester,test
ma fille de 25 ans a mal à la gorge et un peu de diarrhée depuis 4 jours devraitelle se faire tester ,test
à partir de quels symptômes il faut aller passer un test de dépistage,test
on na pas reçu nos résultats de tests encore yarrive quoi avec nos résultats,test
si on me demande de passer le test de covid19 et que je nai pas de voiture comment devraisje me rendre à la clinique de dépistage taxi transports en commun ,test
combien de temps pour un test,test
quand les tests seront disponibles pour ceux sans symptômes,test
que doiton faire en terme de confinement si on est testé positif mais sans symptômes graves nécessitant une hospitalisation ,test
est ce que les tests de dépistade du covid 19 teste la présence du virus ou des anticorps,test
lp test question,test
pouvonsnous nous tester nousmêmes pour éviter les contagions et désengorger le système,test
es ce facile de se faire tester si nous avons les symptômes,test
si je suis négatif au test de dépistage suisje immunisé ,test
quels sont les délais dattente pour obtenir le résultat à un test de dépistage,test
comment vont fonctionner les tests dadmission dans les écoles lan prochain,test
quel est le test administré pour le diagnostique  combien prendil de temps pour avoir une réponse quelles est sa mesure de sensibilité,test
pouvezmoi me dire ou est le point de test le plus proche,test
quelle est la procédure à suivre pour se faire tester,test
ma conjointe a des symptômes doisje me faire tester ,test
que faire en cas de test negatif,test
pourquoi je nai pas eu de rendez vous pour un test covid si je fais de la fièvre,test
où puisje me faire tester ,test
où puisje aller me faire tester ,test
où me faire tester,test
si je nai pas de voiture mais que je devrais me faire tester comment me rendre au centre de dépistage sans risquer de contaminer quelquun,test
combien de temps avant de pouvoir être testé,test
pourquoi  les gens qui présentent les symptômes sans avoir quitter le québec ne sont pas testés rapidement ,test
je ne suis pas allé en voyage mais je fais partie de la communauté iranienne je nai pas de symptômes de virus estce que je devrais passer le test,test
comment faire pour me faire tester pour le covid,test
où puisje me rendre pour être tester,test
lp test,test
si je suis négatif au test de dépistage puisje aller visiter mes parents de plus de 70 ans ,test
ou aller pour faire un test,test
lp test ,test
peuton mettre laccent sur le fait quen augmentant le nombre de tests il faut sattendre à une hausse des cas positifs,test
mon fils a le nez bouché mais aucun autre symptôme doiton le faire tester,test
comment puisje me faire tester,test
peuton faire le test de dépistage après avoir eu des symptômes,test
si jhabite avec mes parents âgés et je teste positif au covid 19 comment faire le confinement et stériliser la maison si je dois retourner chez moi avec symptômes,test
estce vrai que le test de dépistage nest pas valable si la personne na pas encore de symptômes,test
estce que cest vrai que les problèmes gastrointestinaux sont aussi un symptôme à considéré,test
ou me faire tester,test
estce que je dois me faire tester,test
estce que tout le monde pourrait être testé même sans symptôme ,test
comment tester le maximum de monde ,test
les donneurs de sang sonttils testé au coronavirus avant le don sinon peuventils transmettre le virus aux receveurs ,test
je fais de la fièvre et je nai pas dautres symptômes devraisje me faire tester,test
combien de tests sont effectués par jour au québec,test
où peuton aller se faire tester,test
où passer un test de dépistage,test
si une personne est testée positive à la covid19 son isolement se faitil à la maison où à lhôpital ,test
qui peut faire le test de dépistage,test
qui doit se faire tester pour la covid,test
je vous contacte pour mon conjoint qui na pas accès à internet ni téléphone il travail dans une centrale nuclélsire dans la grande région de toronto il est très exposé aux risques dattraper le virus il y a environ 3000 travailleurs à chaque jour qui passent au meme endroits il est contracteur et la centrale a décider de renvoyer les contracteur chez eux par mesure préventive car il y aurait eu des travailleurs avec des symptomes qui sont repartis à la maison cette semaine mon chum a un système immunitaire assez bas il a même une crise de zona en ce moment il aimerait se faire tester pour la covid 19 avant de revenir à la maison pour éviter de contaminer notre petite famille ,test
pensez vous faire comme en corée du sud et faire passer beaucoup de tests pour identifier les porteurs du virus,test
estil possible de faire un test de dépistage par nousmêmes quelconque ,test
les experts des pays ayant le plus dexperience avec le virus nous disent tous quil faut des tests de masse alors que nous limitons les tests à ceux qui ont des symptômes et pour le moment qui ont voyagé   pourquoi ne testons nous pas au moins tout l,test
doiton faire absolument le test si nous avons les symptômes ou doiton simplement rester à la maison en quarantaine,test
quand faire le test ,test
quand savoir si je doit passer je test de dépistage,test
pourraiton donner par région le nombre dhospitalisations lié au covid19 en soins intensifs et en soins curatifs comparé au nombre de testés positifs à la maison,test
est il possible de recevoir le test de depistage a la maison,test
vatil y avoir des tests de dépistage sans rendezvous dans lanaudière,test
un collègue de mon conjoint a été testé positif estce possible que je développe des symptômes de la maladie avant mon conjoint bien que je naille eu aucun contact avec son collègue ,test
pourquoi on ne peut pas passer de test de dépostage si on na pas de symptômes,test
dans combien de temps vaisje avoir le résultat de mon test,test
les experts des pays ayant le plus dexperience avec le virus nous disent tous quil faut des tests de masse alors que nous limitons les tests à ceux qui ont des symptômes et pour le moment qui ont voyagé pourquoi ne testons nous pas au moins tout lentourage des personnes infectées même si asymptomatiques  ,test
comment le coronavirus se transmet,transmission
comment se transmet le virus,transmission
comment le virus se transmet  ,transmission
comment se propage de covid ,transmission
comment se transmet le virus ,transmission
comment se transmet le coronavirus ,transmission
comment ça se transmet ,transmission
comment se propage le virus,transmission
comment le virus se propagetil ,transmission
comment le vérus se propagetil,transmission
quel est le traitement pour en guérir ,treatment
estce que la création dun vaccin sera longue,treatment
estce quil existe actuellement un médicament efficace contre le covid19,treatment
quel est le traitement pour le coronavirus,treatment
estce que le traitement à base dhydrochloroquine sera disponible au québeccanada,treatment
quel serait limpact dun médicament soignant plus rapidement les symptômes du covid,treatment
estce que les rdv médical pour bébé ont encore lieu,treatment
quels sont les traitements ,treatment
quelles sont les évidences en faveur de lutilisation de lhydroxychloroquine pour le traitement de la covid19,treatment
ma mere de 81 ans doit recevoir un medicaments intraveineux pour diminuer son calcium dans son sang et est atteint du cancer doit telle se presenter a lhopital  pour y recevoir ce medicament  ,treatment
quels médicaments puis je prendre pour soulager les symptômes,treatment
y atil un médicament pour soigner les malades de covid19,treatment
peut on penser quon verra la fin du confinement seulement lorsquun médicament ou un vaccin sera disponible,treatment
estce quon peut diminuer les symptomes en prenant des médicaments sans ordonnance comme ceux pour un rhume par exemple,treatment
estce quil y aura bientôt un vaccin ,treatment
comment obtenir un traitement urgent dun physiothérapeute pour un lymphoedème en phase aigüe alors que ces services au public et au privé sont suspendus ou limités,treatment
comment peuton guérir de la covid19,treatment
quel médicaments puis je prendre pour diminuer le risque de le contracter  ,treatment
lautomédication peutelle aider à vaincre la maladie  ,treatment
estce quon peut vraiment sattendre à un vaccin ,treatment
puis je me faire vacciner contre le virus ,treatment
suisje plus à risque avec de lhypothyroidiehashimoto hypertension artérielle sous médication dans les 2 cas bronche fragile et apnée du sommeil,treatment
estce que je dois éviter certains médicaments si je pense avoir la covid19,treatment
quel est lavancement du développement du vaccin ,treatment
quel médicament peut être pris pour réduire les symptômes de la covid19,treatment
est ce quun vaccin pourrait anéantir complètement le virus ou ça va être comme linfluenza et plusieurs souches vont revenir à chaque année,treatment
quels médicaments puisje prendre pour soigner mes douleurs du au virus,treatment
pour une personne qui ressent des symptômes de rhume ou de grippe et qui voudrait prendre des médicaments pour traiter ces symptômes il y atil des médicaments contrindiqués,treatment
je ne peux pas sortir de chez moi comment puis je me faire livrer mes médicaments,treatment
pourquoi ça prend autant de temps pour trouver un vaccin,treatment
combien de traitements sont présentement en développement,treatment
estce que les traitements au sinusrinse aident à la prévention,treatment
quels sont les types de traitement en expérimentation qui pourraient permettre de réduire linflammation causée par la covid19,treatment
